"ID","subset_ind","x_1_star","x_1_starstar","z_1","z_2","z_3","z_4","t","y"
2162,0,0.0771051456800658,7.50149082175309,-3.31666164068688,-7.98182423989938,1,0,2,0
2162,0,0.0771051456800658,7.50149082175309,-3.31666164068688,-7.98182423989938,1,0,3,1
2163,0,-0.338098616873109,7.55117944798727,-1.06675101321394,-7.60227759939268,1,0,1,1
2164,0,-0.222487735669943,7.406678812454,-6.72934965498626,-9.23847498517828,0,0,1,0
2164,0,-0.222487735669943,7.406678812454,-6.72934965498626,-9.23847498517828,0,0,2,0
2164,0,-0.222487735669943,7.406678812454,-6.72934965498626,-9.23847498517828,0,0,3,0
2164,0,-0.222487735669943,7.406678812454,-6.72934965498626,-9.23847498517828,0,0,4,0
2165,0,-0.566413400365869,7.63106877150582,-5.57866594815379,-8.46972452130131,0,0,1,0
2165,0,-0.566413400365869,7.63106877150582,-5.57866594815379,-8.46972452130131,0,0,2,0
2165,0,-0.566413400365869,7.63106877150582,-5.57866594815379,-8.46972452130131,0,0,3,0
2165,0,-0.566413400365869,7.63106877150582,-5.57866594815379,-8.46972452130131,0,0,4,0
2166,0,0.2945620982022,7.75585775975891,-4.45453449628768,-5.22436797840501,0,0,1,1
2167,0,-0.441335796316282,7.68006611634963,1.28002500877944,-1.82055411047256,0,0,1,0
2167,0,-0.441335796316282,7.68006611634963,1.28002500877944,-1.82055411047256,0,0,2,0
2167,0,-0.441335796316282,7.68006611634963,1.28002500877944,-1.82055411047256,0,0,3,1
2168,0,0.0605844032439914,7.81782881557813,8.00896431173557,-4.52838486455829,0,0,1,1
2169,0,0.194472178644809,7.72765653829542,4.43534804335634,-7.05791859642221,0,0,1,0
2169,0,0.194472178644809,7.72765653829542,4.43534804335634,-7.05791859642221,0,0,2,0
2169,0,0.194472178644809,7.72765653829542,4.43534804335634,-7.05791859642221,0,0,3,1
2170,0,-0.413965369258872,7.60816744028864,5.33593786064864,-9.34339841585287,0,0,1,1
2171,0,-0.548687251260234,7.57533394956403,2.02390106030385,-6.16762134543941,0,0,1,1
2172,0,-0.584478066199016,7.54301734777183,-6.37004018238839,-8.59822071799683,0,0,1,0
2172,0,-0.584478066199016,7.54301734777183,-6.37004018238839,-8.59822071799683,0,0,2,1
2173,0,0.537204315873127,7.55473778379695,-4.76559070921057,-9.80842935491272,0,0,1,0
2173,0,0.537204315873127,7.55473778379695,-4.76559070921057,-9.80842935491272,0,0,2,0
2173,0,0.537204315873127,7.55473778379695,-4.76559070921057,-9.80842935491272,0,0,3,0
2173,0,0.537204315873127,7.55473778379695,-4.76559070921057,-9.80842935491272,0,0,4,1
2174,0,-0.187458622571726,7.63010740266204,-1.89258068067799,-6.26205232307522,0,0,1,0
2174,0,-0.187458622571726,7.63010740266204,-1.89258068067799,-6.26205232307522,0,0,2,1
2175,0,0.0743486049618597,7.79691729622554,-3.46343170326743,-11.622366820533,0,0,1,0
2175,0,0.0743486049618597,7.79691729622554,-3.46343170326743,-11.622366820533,0,0,2,0
2175,0,0.0743486049618597,7.79691729622554,-3.46343170326743,-11.622366820533,0,0,3,0
2175,0,0.0743486049618597,7.79691729622554,-3.46343170326743,-11.622366820533,0,0,4,0
2176,0,0.666359009730765,7.63589314405367,-4.28689207964653,-11.3925037404603,1,0,1,0
2176,0,0.666359009730765,7.63589314405367,-4.28689207964653,-11.3925037404603,1,0,2,0
2176,0,0.666359009730765,7.63589314405367,-4.28689207964653,-11.3925037404603,1,0,3,0
2176,0,0.666359009730765,7.63589314405367,-4.28689207964653,-11.3925037404603,1,0,4,0
2177,0,-0.0630287331108242,7.6032424525605,3.08364319458296,-8.05615220480332,0,0,1,1
2178,0,0.0752305846175984,7.67500301034549,-3.85268002998733,-9.02072953979166,0,0,1,1
2179,0,0.135309254897061,7.4638921941379,0.787378924964589,-5.30089818793185,0,0,1,0
2179,0,0.135309254897061,7.4638921941379,0.787378924964589,-5.30089818793185,0,0,2,0
2179,0,0.135309254897061,7.4638921941379,0.787378924964589,-5.30089818793185,0,0,3,0
2179,0,0.135309254897061,7.4638921941379,0.787378924964589,-5.30089818793185,0,0,4,1
2180,0,0.859060593174748,7.55066201418546,-7.22408373029802,-0.950373127462981,0,0,1,0
2180,0,0.859060593174748,7.55066201418546,-7.22408373029802,-0.950373127462981,0,0,2,1
2181,0,1.0556527928164,7.56841882315754,1.35467996603516,-4.77622656113549,1,0,1,0
2181,0,1.0556527928164,7.56841882315754,1.35467996603516,-4.77622656113549,1,0,2,0
2181,0,1.0556527928164,7.56841882315754,1.35467996603516,-4.77622656113549,1,0,3,0
2181,0,1.0556527928164,7.56841882315754,1.35467996603516,-4.77622656113549,1,0,4,0
2182,0,0.283665121510178,7.69983825363437,3.18586328535859,-5.95474266798078,0,0,1,0
2182,0,0.283665121510178,7.69983825363437,3.18586328535859,-5.95474266798078,0,0,2,0
2182,0,0.283665121510178,7.69983825363437,3.18586328535859,-5.95474266798078,0,0,3,1
2183,0,0.0185866316503273,7.51437778321466,-3.8924913063534,-11.0364176662877,0,0,1,1
2184,0,0.246764675170193,7.79560130843165,0.388687254691889,-6.25965832416006,0,0,1,0
2184,0,0.246764675170193,7.79560130843165,0.388687254691889,-6.25965832416006,0,0,2,0
2184,0,0.246764675170193,7.79560130843165,0.388687254691889,-6.25965832416006,0,0,3,1
2185,0,-0.259304137655128,7.59618784419919,-0.327480098834296,-5.61847822404579,0,0,1,0
2185,0,-0.259304137655128,7.59618784419919,-0.327480098834296,-5.61847822404579,0,0,2,1
2186,0,-0.54084446824438,7.72712496217909,-5.26072975467939,-6.90184885610494,0,0,1,0
2186,0,-0.54084446824438,7.72712496217909,-5.26072975467939,-6.90184885610494,0,0,2,0
2186,0,-0.54084446824438,7.72712496217909,-5.26072975467939,-6.90184885610494,0,0,3,1
2187,0,0.0186193445430244,7.59019203029181,9.0867874396517,-5.58645673817845,0,0,1,0
2187,0,0.0186193445430244,7.59019203029181,9.0867874396517,-5.58645673817845,0,0,2,0
2187,0,0.0186193445430244,7.59019203029181,9.0867874396517,-5.58645673817845,0,0,3,1
2188,0,-0.0120885273346447,7.44164839182258,1.84168565834489,-11.4796092092313,1,0,1,1
2189,0,-0.10510868013319,7.56806733272744,2.6904965397776,-6.65912850739703,0,0,1,0
2189,0,-0.10510868013319,7.56806733272744,2.6904965397776,-6.65912850739703,0,0,2,0
2189,0,-0.10510868013319,7.56806733272744,2.6904965397776,-6.65912850739703,0,0,3,1
2190,0,0.00917568613287851,7.62978323266339,-3.74754458084182,-6.17535575586011,0,0,1,0
2190,0,0.00917568613287851,7.62978323266339,-3.74754458084182,-6.17535575586011,0,0,2,0
2190,0,0.00917568613287851,7.62978323266339,-3.74754458084182,-6.17535575586011,0,0,3,0
2190,0,0.00917568613287851,7.62978323266339,-3.74754458084182,-6.17535575586011,0,0,4,0
2191,0,0.866420199521225,7.82097885118619,7.75727967682135,-8.03246098895785,0,0,1,0
2191,0,0.866420199521225,7.82097885118619,7.75727967682135,-8.03246098895785,0,0,2,0
2191,0,0.866420199521225,7.82097885118619,7.75727967682135,-8.03246098895785,0,0,3,0
2191,0,0.866420199521225,7.82097885118619,7.75727967682135,-8.03246098895785,0,0,4,0
2192,0,-0.192523586130497,7.51234674540328,-1.64599095953421,-7.39570049361266,0,0,1,0
2192,0,-0.192523586130497,7.51234674540328,-1.64599095953421,-7.39570049361266,0,0,2,1
2193,0,0.769507707826068,7.81280877107921,3.81939642156108,-8.02095146979999,0,0,1,0
2193,0,0.769507707826068,7.81280877107921,3.81939642156108,-8.02095146979999,0,0,2,0
2193,0,0.769507707826068,7.81280877107921,3.81939642156108,-8.02095146979999,0,0,3,0
2193,0,0.769507707826068,7.81280877107921,3.81939642156108,-8.02095146979999,0,0,4,0
2194,0,0.0620328813000712,7.49394079027286,-8.83927119925048,-11.4565785203354,0,0,1,0
2194,0,0.0620328813000712,7.49394079027286,-8.83927119925048,-11.4565785203354,0,0,2,0
2194,0,0.0620328813000712,7.49394079027286,-8.83927119925048,-11.4565785203354,0,0,3,0
2194,0,0.0620328813000712,7.49394079027286,-8.83927119925048,-11.4565785203354,0,0,4,0
2195,0,1.06803451165648,7.74517085651581,14.7968827142095,-1.94383368356738,1,0,1,1
2196,0,-0.122914529491658,7.7026829956115,-3.1920166114232,-8.32099656139229,0,0,1,0
2196,0,-0.122914529491658,7.7026829956115,-3.1920166114232,-8.32099656139229,0,0,2,1
2197,0,-0.816389932412157,7.47176033364339,-5.96779246491085,-8.1462479654314,0,0,1,1
2198,0,-0.406890565819603,7.65924977773281,4.71383086803798,-5.42518626885112,1,0,1,0
2198,0,-0.406890565819603,7.65924977773281,4.71383086803798,-5.42518626885112,1,0,2,0
2198,0,-0.406890565819603,7.65924977773281,4.71383086803798,-5.42518626885112,1,0,3,1
2199,0,-0.43880602425219,7.70477664690665,1.71327573973275,-8.65411236267636,0,0,1,1
2200,0,0.941229053723564,7.71190998837136,-3.47529392387446,-6.3073723963564,1,0,1,0
2200,0,0.941229053723564,7.71190998837136,-3.47529392387446,-6.3073723963564,1,0,2,0
2200,0,0.941229053723564,7.71190998837136,-3.47529392387446,-6.3073723963564,1,0,3,0
2200,0,0.941229053723564,7.71190998837136,-3.47529392387446,-6.3073723963564,1,0,4,0
2201,0,0.0940379115797256,7.60354677844211,0.863813467295994,-10.4600103248292,0,0,1,1
2202,0,0.520504593640908,7.66825014983396,0.94112982585034,-10.7563648436157,0,0,1,0
2202,0,0.520504593640908,7.66825014983396,0.94112982585034,-10.7563648436157,0,0,2,0
2202,0,0.520504593640908,7.66825014983396,0.94112982585034,-10.7563648436157,0,0,3,0
2202,0,0.520504593640908,7.66825014983396,0.94112982585034,-10.7563648436157,0,0,4,0
2203,0,0.148087949341417,7.57497283814603,-10.0232624909076,-3.70366434704717,0,0,1,0
2203,0,0.148087949341417,7.57497283814603,-10.0232624909076,-3.70366434704717,0,0,2,1
2204,0,0.499251327135345,7.77223832538765,4.76332918660685,-10.5576284106124,0,0,1,0
2204,0,0.499251327135345,7.77223832538765,4.76332918660685,-10.5576284106124,0,0,2,0
2204,0,0.499251327135345,7.77223832538765,4.76332918660685,-10.5576284106124,0,0,3,1
2205,0,-0.132129587507589,7.65770427937397,-3.49663501306777,-5.89764911368074,0,0,1,0
2205,0,-0.132129587507589,7.65770427937397,-3.49663501306777,-5.89764911368074,0,0,2,0
2205,0,-0.132129587507589,7.65770427937397,-3.49663501306777,-5.89764911368074,0,0,3,1
2206,0,0.0287974426526123,7.47433687956086,-13.1777168426763,-12.5215435832017,1,0,1,0
2206,0,0.0287974426526123,7.47433687956086,-13.1777168426763,-12.5215435832017,1,0,2,1
2207,0,0.224740321864704,7.55973915019546,1.85908037164807,-6.6775478055623,0,0,1,0
2207,0,0.224740321864704,7.55973915019546,1.85908037164807,-6.6775478055623,0,0,2,0
2207,0,0.224740321864704,7.55973915019546,1.85908037164807,-6.6775478055623,0,0,3,0
2207,0,0.224740321864704,7.55973915019546,1.85908037164807,-6.6775478055623,0,0,4,1
2208,0,-0.100705818359519,7.51316013904786,-1.38459951628467,-13.6702919527088,0,0,1,0
2208,0,-0.100705818359519,7.51316013904786,-1.38459951628467,-13.6702919527088,0,0,2,0
2208,0,-0.100705818359519,7.51316013904786,-1.38459951628467,-13.6702919527088,0,0,3,1
2209,0,-0.887983287374828,7.54885037383435,1.68645096632894,-6.90215897083565,1,0,1,0
2209,0,-0.887983287374828,7.54885037383435,1.68645096632894,-6.90215897083565,1,0,2,0
2209,0,-0.887983287374828,7.54885037383435,1.68645096632894,-6.90215897083565,1,0,3,0
2209,0,-0.887983287374828,7.54885037383435,1.68645096632894,-6.90215897083565,1,0,4,1
2210,0,0.34992338426182,7.61715708403409,4.93992887169421,-2.75104025214017,0,0,1,0
2210,0,0.34992338426182,7.61715708403409,4.93992887169421,-2.75104025214017,0,0,2,1
2211,0,-0.49582375898329,7.46236280350782,-9.88199969913626,-10.1760078786557,0,0,1,0
2211,0,-0.49582375898329,7.46236280350782,-9.88199969913626,-10.1760078786557,0,0,2,0
2211,0,-0.49582375898329,7.46236280350782,-9.88199969913626,-10.1760078786557,0,0,3,0
2211,0,-0.49582375898329,7.46236280350782,-9.88199969913626,-10.1760078786557,0,0,4,1
2212,0,-0.249591667515364,7.29065798664468,-1.6178322811938,-8.92184474373114,1,0,1,0
2212,0,-0.249591667515364,7.29065798664468,-1.6178322811938,-8.92184474373114,1,0,2,0
2212,0,-0.249591667515364,7.29065798664468,-1.6178322811938,-8.92184474373114,1,0,3,0
2212,0,-0.249591667515364,7.29065798664468,-1.6178322811938,-8.92184474373114,1,0,4,0
2213,0,0.283904683248966,7.67181993619836,1.40328623781863,-11.0847276162193,0,0,1,0
2213,0,0.283904683248966,7.67181993619836,1.40328623781863,-11.0847276162193,0,0,2,0
2213,0,0.283904683248966,7.67181993619836,1.40328623781863,-11.0847276162193,0,0,3,0
2213,0,0.283904683248966,7.67181993619836,1.40328623781863,-11.0847276162193,0,0,4,0
2214,0,-0.453255911913914,7.54479176534014,-11.784971543827,-6.32743452158458,1,0,1,0
2214,0,-0.453255911913914,7.54479176534014,-11.784971543827,-6.32743452158458,1,0,2,0
2214,0,-0.453255911913914,7.54479176534014,-11.784971543827,-6.32743452158458,1,0,3,0
2214,0,-0.453255911913914,7.54479176534014,-11.784971543827,-6.32743452158458,1,0,4,0
2215,0,-0.0564761439881535,7.38856169775454,-9.54800880794502,-9.63702403128614,0,1,1,0
2215,0,-0.0564761439881535,7.38856169775454,-9.54800880794502,-9.63702403128614,0,1,2,0
2215,0,-0.0564761439881535,7.38856169775454,-9.54800880794502,-9.63702403128614,0,1,3,0
2215,0,-0.0564761439881535,7.38856169775454,-9.54800880794502,-9.63702403128614,0,1,4,0
2216,0,-0.162157522342377,7.54866027128316,0.618603420667955,-6.24781276448985,0,1,1,1
2217,0,-0.305147418083665,7.58168881545138,0.99792083138463,-10.7215613398992,0,0,1,0
2217,0,-0.305147418083665,7.58168881545138,0.99792083138463,-10.7215613398992,0,0,2,0
2217,0,-0.305147418083665,7.58168881545138,0.99792083138463,-10.7215613398992,0,0,3,0
2217,0,-0.305147418083665,7.58168881545138,0.99792083138463,-10.7215613398992,0,0,4,0
2218,0,0.213891651863203,7.78917285551823,2.93084200506572,-7.20905418341174,0,0,1,0
2218,0,0.213891651863203,7.78917285551823,2.93084200506572,-7.20905418341174,0,0,2,1
2219,0,0.0722688979083471,7.70710287952048,0.481266614080417,-4.79893081614645,0,0,1,0
2219,0,0.0722688979083471,7.70710287952048,0.481266614080417,-4.79893081614645,0,0,2,1
2220,0,0.294305486392533,7.75678142001511,9.91009158660338,-4.68077994658742,0,0,1,0
2220,0,0.294305486392533,7.75678142001511,9.91009158660338,-4.68077994658742,0,0,2,1
2221,0,0.0228989709186197,7.60900449420778,-9.05101133258139,-9.01471625564589,0,0,1,0
2221,0,0.0228989709186197,7.60900449420778,-9.05101133258139,-9.01471625564589,0,0,2,0
2221,0,0.0228989709186197,7.60900449420778,-9.05101133258139,-9.01471625564589,0,0,3,0
2221,0,0.0228989709186197,7.60900449420778,-9.05101133258139,-9.01471625564589,0,0,4,0
2222,0,-0.0341220253143252,7.31235842624618,-8.72456032427239,-4.81697877322865,0,0,1,1
2223,0,0.416781396783955,7.46700008849621,3.67577973800095,-9.39164201840675,1,0,1,0
2223,0,0.416781396783955,7.46700008849621,3.67577973800095,-9.39164201840675,1,0,2,1
2224,0,-0.0452110095664285,7.71188349638646,3.93426495659104,-10.7146499875671,0,0,1,1
2225,0,-0.0311484989689946,7.49342329988111,-0.118821030176671,-6.37512239143952,1,0,1,0
2225,0,-0.0311484989689946,7.49342329988111,-0.118821030176671,-6.37512239143952,1,0,2,0
2225,0,-0.0311484989689946,7.49342329988111,-0.118821030176671,-6.37512239143952,1,0,3,0
2225,0,-0.0311484989689946,7.49342329988111,-0.118821030176671,-6.37512239143952,1,0,4,1
2226,0,0.19632296301961,7.71997797436022,6.91986062323218,-6.56360729225288,1,0,1,0
2226,0,0.19632296301961,7.71997797436022,6.91986062323218,-6.56360729225288,1,0,2,0
2226,0,0.19632296301961,7.71997797436022,6.91986062323218,-6.56360729225288,1,0,3,0
2226,0,0.19632296301961,7.71997797436022,6.91986062323218,-6.56360729225288,1,0,4,0
2227,0,-0.242998933334162,7.54278158604969,-2.26300508167503,-9.55151929731166,0,0,1,0
2227,0,-0.242998933334162,7.54278158604969,-2.26300508167503,-9.55151929731166,0,0,2,0
2227,0,-0.242998933334162,7.54278158604969,-2.26300508167503,-9.55151929731166,0,0,3,0
2227,0,-0.242998933334162,7.54278158604969,-2.26300508167503,-9.55151929731166,0,0,4,0
2228,0,0.156129120432581,7.62317107843187,0.192384383968697,-8.17566804745479,1,0,1,0
2228,0,0.156129120432581,7.62317107843187,0.192384383968697,-8.17566804745479,1,0,2,1
2229,0,0.402514422257501,7.45526082107497,-7.33622259127479,-4.78025096435847,1,0,1,0
2229,0,0.402514422257501,7.45526082107497,-7.33622259127479,-4.78025096435847,1,0,2,1
2230,0,-0.342075794560003,7.67665082482737,3.36486604942005,-10.7902168006833,0,0,1,0
2230,0,-0.342075794560003,7.67665082482737,3.36486604942005,-10.7902168006833,0,0,2,0
2230,0,-0.342075794560003,7.67665082482737,3.36486604942005,-10.7902168006833,0,0,3,0
2230,0,-0.342075794560003,7.67665082482737,3.36486604942005,-10.7902168006833,0,0,4,1
2231,0,0.434064431039201,7.31488627580462,0.498800640654373,-10.2304151526422,1,0,1,0
2231,0,0.434064431039201,7.31488627580462,0.498800640654373,-10.2304151526422,1,0,2,0
2231,0,0.434064431039201,7.31488627580462,0.498800640654373,-10.2304151526422,1,0,3,0
2231,0,0.434064431039201,7.31488627580462,0.498800640654373,-10.2304151526422,1,0,4,1
2232,0,0.500205825667293,7.62065616942008,3.14778240667372,-10.0478614189683,1,0,1,1
2233,0,0.0872359561530238,7.89320795615769,7.40961460656985,-15.3720303904536,1,0,1,0
2233,0,0.0872359561530238,7.89320795615769,7.40961460656985,-15.3720303904536,1,0,2,0
2233,0,0.0872359561530238,7.89320795615769,7.40961460656985,-15.3720303904536,1,0,3,1
2234,0,0.303650769851348,7.65929085663508,-0.644556237533181,-11.4234250096144,1,0,1,0
2234,0,0.303650769851348,7.65929085663508,-0.644556237533181,-11.4234250096144,1,0,2,0
2234,0,0.303650769851348,7.65929085663508,-0.644556237533181,-11.4234250096144,1,0,3,0
2234,0,0.303650769851348,7.65929085663508,-0.644556237533181,-11.4234250096144,1,0,4,1
2235,0,-0.603060504049803,7.64388132057895,1.26575743767025,-3.58734646058341,1,0,1,0
2235,0,-0.603060504049803,7.64388132057895,1.26575743767025,-3.58734646058341,1,0,2,0
2235,0,-0.603060504049803,7.64388132057895,1.26575743767025,-3.58734646058341,1,0,3,0
2235,0,-0.603060504049803,7.64388132057895,1.26575743767025,-3.58734646058341,1,0,4,0
2236,0,0.541111435707752,7.47951338929679,-4.98243999978581,-8.19241266752677,0,0,1,0
2236,0,0.541111435707752,7.47951338929679,-4.98243999978581,-8.19241266752677,0,0,2,1
2237,0,-0.550548709461992,7.65268196414478,-3.28227662174468,-5.56513995880939,0,0,1,1
2238,0,0.0841010969108071,7.59216929791516,8.63085647179769,-1.43972720375169,0,0,1,1
2239,0,0.658910399906084,7.8284338124901,10.531023357708,-6.03410908538588,0,0,1,1
2240,0,-0.250481632152813,7.51281872584947,-4.08592798662963,-4.54832484276733,0,0,1,0
2240,0,-0.250481632152813,7.51281872584947,-4.08592798662963,-4.54832484276733,0,0,2,0
2240,0,-0.250481632152813,7.51281872584947,-4.08592798662963,-4.54832484276733,0,0,3,1
2241,0,-0.055390718814298,7.47083522864914,0.406510373369066,-7.18412617777808,0,0,1,0
2241,0,-0.055390718814298,7.47083522864914,0.406510373369066,-7.18412617777808,0,0,2,0
2241,0,-0.055390718814298,7.47083522864914,0.406510373369066,-7.18412617777808,0,0,3,0
2241,0,-0.055390718814298,7.47083522864914,0.406510373369066,-7.18412617777808,0,0,4,1
2242,0,-0.183627096079013,7.61624618571869,0.347212249046114,-4.62857570564753,0,0,1,0
2242,0,-0.183627096079013,7.61624618571869,0.347212249046114,-4.62857570564753,0,0,2,0
2242,0,-0.183627096079013,7.61624618571869,0.347212249046114,-4.62857570564753,0,0,3,0
2242,0,-0.183627096079013,7.61624618571869,0.347212249046114,-4.62857570564753,0,0,4,0
2243,0,0.50998061605494,7.68107949714358,0.471223704824754,-7.12067048396754,0,0,1,0
2243,0,0.50998061605494,7.68107949714358,0.471223704824754,-7.12067048396754,0,0,2,0
2243,0,0.50998061605494,7.68107949714358,0.471223704824754,-7.12067048396754,0,0,3,0
2243,0,0.50998061605494,7.68107949714358,0.471223704824754,-7.12067048396754,0,0,4,0
2244,0,-0.751654761692485,7.66477825475462,11.3693752711417,-8.02907174139556,0,0,1,0
2244,0,-0.751654761692485,7.66477825475462,11.3693752711417,-8.02907174139556,0,0,2,0
2244,0,-0.751654761692485,7.66477825475462,11.3693752711417,-8.02907174139556,0,0,3,0
2244,0,-0.751654761692485,7.66477825475462,11.3693752711417,-8.02907174139556,0,0,4,0
2245,0,0.389234152350672,7.58150087098942,-1.53824430338455,-5.6511446005142,0,0,1,1
2246,0,0.0428991127071942,7.53149084117945,-11.2583428957589,-6.86200005018079,1,0,1,1
2247,0,0.209408893889729,7.69661290726243,1.13886829951366,-9.8538805591045,0,0,1,0
2247,0,0.209408893889729,7.69661290726243,1.13886829951366,-9.8538805591045,0,0,2,0
2247,0,0.209408893889729,7.69661290726243,1.13886829951366,-9.8538805591045,0,0,3,0
2247,0,0.209408893889729,7.69661290726243,1.13886829951366,-9.8538805591045,0,0,4,1
2248,0,0.319805658231993,7.59616359341769,-10.8977405180535,-7.50119765917528,1,0,1,0
2248,0,0.319805658231993,7.59616359341769,-10.8977405180535,-7.50119765917528,1,0,2,0
2248,0,0.319805658231993,7.59616359341769,-10.8977405180535,-7.50119765917528,1,0,3,0
2248,0,0.319805658231993,7.59616359341769,-10.8977405180535,-7.50119765917528,1,0,4,0
2249,0,-0.745404651473983,7.72871099978175,-0.931653782869799,-8.85984088266441,0,0,1,0
2249,0,-0.745404651473983,7.72871099978175,-0.931653782869799,-8.85984088266441,0,0,2,0
2249,0,-0.745404651473983,7.72871099978175,-0.931653782869799,-8.85984088266441,0,0,3,0
2249,0,-0.745404651473983,7.72871099978175,-0.931653782869799,-8.85984088266441,0,0,4,0
2250,0,-0.0186558812827395,7.74373126174517,4.67432107522052,-6.24032695215871,0,0,1,0
2250,0,-0.0186558812827395,7.74373126174517,4.67432107522052,-6.24032695215871,0,0,2,0
2250,0,-0.0186558812827395,7.74373126174517,4.67432107522052,-6.24032695215871,0,0,3,0
2250,0,-0.0186558812827395,7.74373126174517,4.67432107522052,-6.24032695215871,0,0,4,0
2251,0,-0.101017698537135,7.68100648927453,10.2898443687546,-7.67455994266368,0,0,1,0
2251,0,-0.101017698537135,7.68100648927453,10.2898443687546,-7.67455994266368,0,0,2,0
2251,0,-0.101017698537135,7.68100648927453,10.2898443687546,-7.67455994266368,0,0,3,0
2251,0,-0.101017698537135,7.68100648927453,10.2898443687546,-7.67455994266368,0,0,4,0
2252,0,-0.167306718634077,7.60776791869382,-2.66903681128317,-8.43699192634462,0,0,1,0
2252,0,-0.167306718634077,7.60776791869382,-2.66903681128317,-8.43699192634462,0,0,2,1
2253,0,0.126383598397041,7.28554531804342,-5.75085883242361,-6.69818333696693,0,0,1,1
2254,0,-0.275900343154459,7.59637857054944,-7.12594199364533,-11.4426018117887,1,0,1,0
2254,0,-0.275900343154459,7.59637857054944,-7.12594199364533,-11.4426018117887,1,0,2,0
2254,0,-0.275900343154459,7.59637857054944,-7.12594199364533,-11.4426018117887,1,0,3,0
2254,0,-0.275900343154459,7.59637857054944,-7.12594199364533,-11.4426018117887,1,0,4,0
2255,0,0.595398991446745,7.64239748818611,2.31257435423964,-7.96452851608897,0,0,1,0
2255,0,0.595398991446745,7.64239748818611,2.31257435423964,-7.96452851608897,0,0,2,0
2255,0,0.595398991446745,7.64239748818611,2.31257435423964,-7.96452851608897,0,0,3,1
2256,0,-0.260487357238088,7.62656626718045,1.99013913261243,-8.6725770308427,1,0,1,0
2256,0,-0.260487357238088,7.62656626718045,1.99013913261243,-8.6725770308427,1,0,2,0
2256,0,-0.260487357238088,7.62656626718045,1.99013913261243,-8.6725770308427,1,0,3,1
2257,0,0.177240778903021,7.92003140738205,8.6222211488848,-7.4347608234477,0,1,1,0
2257,0,0.177240778903021,7.92003140738205,8.6222211488848,-7.4347608234477,0,1,2,0
2257,0,0.177240778903021,7.92003140738205,8.6222211488848,-7.4347608234477,0,1,3,0
2257,0,0.177240778903021,7.92003140738205,8.6222211488848,-7.4347608234477,0,1,4,0
2258,0,0.144863077310367,7.7434633295665,9.80644895683394,-6.08246962316357,0,0,1,0
2258,0,0.144863077310367,7.7434633295665,9.80644895683394,-6.08246962316357,0,0,2,0
2258,0,0.144863077310367,7.7434633295665,9.80644895683394,-6.08246962316357,0,0,3,0
2258,0,0.144863077310367,7.7434633295665,9.80644895683394,-6.08246962316357,0,0,4,0
2259,0,-0.243376895047534,7.51983819939797,-7.55899263595705,1.84352320898183,0,0,1,1
2260,0,0.195473024143999,7.71087995283632,-0.308048811964653,-13.868611228438,0,0,1,0
2260,0,0.195473024143999,7.71087995283632,-0.308048811964653,-13.868611228438,0,0,2,0
2260,0,0.195473024143999,7.71087995283632,-0.308048811964653,-13.868611228438,0,0,3,0
2260,0,0.195473024143999,7.71087995283632,-0.308048811964653,-13.868611228438,0,0,4,0
2261,0,0.0184476426889524,7.76830890213555,-6.1403546779815,-12.0162460273151,1,0,1,0
2261,0,0.0184476426889524,7.76830890213555,-6.1403546779815,-12.0162460273151,1,0,2,1
2262,0,-0.135365528413002,7.56339782790848,3.17331999748105,-6.20323686532198,0,0,1,0
2262,0,-0.135365528413002,7.56339782790848,3.17331999748105,-6.20323686532198,0,0,2,0
2262,0,-0.135365528413002,7.56339782790848,3.17331999748105,-6.20323686532198,0,0,3,0
2262,0,-0.135365528413002,7.56339782790848,3.17331999748105,-6.20323686532198,0,0,4,0
2263,0,0.534928393678808,7.69134700260304,-3.88524243037994,-10.16433445467,1,0,1,0
2263,0,0.534928393678808,7.69134700260304,-3.88524243037994,-10.16433445467,1,0,2,0
2263,0,0.534928393678808,7.69134700260304,-3.88524243037994,-10.16433445467,1,0,3,0
2263,0,0.534928393678808,7.69134700260304,-3.88524243037994,-10.16433445467,1,0,4,0
2264,0,-0.230587079943798,7.40765694525482,-8.80071440140362,-4.87932823686116,0,0,1,0
2264,0,-0.230587079943798,7.40765694525482,-8.80071440140362,-4.87932823686116,0,0,2,1
2265,0,0.913421629576605,7.73689147404557,10.4117944648375,-5.23081698794269,0,0,1,0
2265,0,0.913421629576605,7.73689147404557,10.4117944648375,-5.23081698794269,0,0,2,0
2265,0,0.913421629576605,7.73689147404557,10.4117944648375,-5.23081698794269,0,0,3,1
2266,0,0.602015681348731,7.69792563824855,1.36002502258603,-8.22431466402744,0,0,1,0
2266,0,0.602015681348731,7.69792563824855,1.36002502258603,-8.22431466402744,0,0,2,0
2266,0,0.602015681348731,7.69792563824855,1.36002502258603,-8.22431466402744,0,0,3,1
2267,0,0.315089392306449,7.45178768538668,0.527672232814188,-8.11562402002441,0,0,1,0
2267,0,0.315089392306449,7.45178768538668,0.527672232814188,-8.11562402002441,0,0,2,0
2267,0,0.315089392306449,7.45178768538668,0.527672232814188,-8.11562402002441,0,0,3,0
2267,0,0.315089392306449,7.45178768538668,0.527672232814188,-8.11562402002441,0,0,4,0
2268,0,-0.874866213109798,7.32727740385729,-6.16253572957282,-3.25062826786445,0,0,1,0
